56.99238,-3.48315
56.99422,-3.31854
56.82106,-2.32927
56.45694,-3.13753
56.81761,-2.98457
56.81761,-2.98457
56.90743,-2.98694
52.13302,-0.10157
52.04073,0.04046
52.04073,0.04046
52.13058,0.04457
52.13058,0.04457
52.22043,0.04870
52.03812,0.18630
53.31456,-2.75199
53.22553,-2.60062
53.31541,-2.60188
53.22667,-2.30104
50.02327,-5.63490
50.21123,-5.36805
50.50506,-4.39975
50.50506,-4.39975
52.77722,-1.70495
52.86712,-1.70434
52.86665,-1.55580
53.04643,-1.55395
53.13632,-1.55302
53.22621,-1.55209
53.22621,-1.55209
53.22621,-1.55209
53.22555,-1.40230
53.22555,-1.40230
50.96471,-3.85312
50.97071,-3.42580
50.97071,-3.42580
50.79403,-3.13654
50.69276,-3.98408
50.69276,-3.98408
50.70412,-3.13436
50.79818,-2.56895
50.79948,-1.85947
50.70825,-2.56787
50.61962,-2.14272
50.61962,-2.14272
55.01447,-3.56570
52.03526,-4.33497
50.78501,-0.15673
50.78501,-0.15673
50.87005,0.13114
51.93257,0.90966
51.93257,0.90966
56.45534,-3.29980
51.69732,-2.58017
51.69794,-2.43547
51.78857,-2.14638
51.78857,-2.14638
51.96839,-2.14697
51.96839,-2.14697
51.60741,-2.57902
51.59608,-0.26855
51.59608,-0.26855
51.41413,-0.13152
51.41413,-0.13152
51.41413,-0.13152
51.41413,-0.13152
51.50399,-0.12785
51.59386,-0.12415
51.59386,-0.12415
51.59386,-0.12415
50.97864,-1.57404
50.97803,-1.43160
51.33690,-1.28360
52.23373,-3.02649
52.14502,-2.87828
52.05757,-2.43896
56.98285,-4.14160
51.40919,0.15614
51.40919,0.15614
51.13692,0.28653
51.40356,0.44379
51.40356,0.44379
51.30740,0.72609
51.29660,1.15671
51.20289,1.29381
51.41628,-3.72742
51.41831,-3.58359
51.41831,-3.58359
51.41831,-3.58359
51.41831,-3.58359
55.91465,-3.44172
55.91465,-3.44172
52.84375,0.37529
52.84069,0.52383
52.46360,1.23978
52.46360,1.23978
52.46360,1.23978
52.46360,1.23978
52.45948,1.38710
52.45948,1.38710
53.85470,-1.39337
53.94457,-1.39207
53.76396,-1.24296
53.85383,-1.24134
53.85383,-1.24134
53.76291,-1.09126
54.03251,-1.08539
54.03251,-1.08539
54.11966,-0.77739
52.23593,-1.26922
52.95403,-1.10831
56.71621,-3.96282
56.44929,-3.78662
56.27191,-3.61672
56.90052,-3.64381
56.27391,-3.45521
56.27391,-3.45521
56.27391,-3.45521
56.45354,-3.46208
56.45354,-3.46208
56.54335,-3.46554
56.54335,-3.46554
56.36553,-3.29674
56.45534,-3.29980
56.54516,-3.30288
56.54516,-3.30288
56.54516,-3.30288
56.45694,-3.13753
52.86152,-3.18983
50.97071,-3.42580
50.88246,-3.28089
51.06226,-3.28585
51.06226,-3.28585
51.15216,-3.28835
50.88523,-2.99656
50.88523,-2.99656
50.88523,-2.99656
50.79645,-2.85275
50.79645,-2.85275
50.88636,-2.85439
50.88636,-2.85439
50.88636,-2.85439
50.97627,-2.85604
50.97627,-2.85604
51.41831,-3.58359
51.42017,-3.43976
53.49434,-1.24777
53.49434,-1.24777
53.31543,-1.40104
53.31543,-1.40104
52.59780,-2.00143
52.68769,-2.00144
52.68760,-1.85350
52.01479,1.20716
51.06230,-0.71690
51.15219,-0.71441
51.33199,-0.70939
51.33199,-0.70939
52.23810,-1.85498
52.23810,-1.85498
52.32665,-1.41448
55.91267,-3.60173
55.82483,-3.43839
55.82483,-3.43839
55.91465,-3.44172
52.32728,-1.56121
50.88085,-0.57968
50.88085,-0.57968
50.97075,-0.57694
50.78915,-0.44052
50.78915,-0.44052
50.78915,-0.44052
50.87904,-0.43752
50.87904,-0.43752
50.87904,-0.43752
53.76597,-1.69807
53.76597,-1.69807
52.05757,-2.43896
51.96811,-2.29253
52.32773,-2.29489
52.05829,-2.14726
52.23810,-2.14786
52.23810,-2.14786
52.23810,-2.14786
52.23819,-2.00142
52.23819,-2.00142
