57.08707,-2.99171
57.17907,-2.66329
57.17907,-2.66329
57.17984,-2.49788
57.17984,-2.49788
56.90743,-2.98694
56.73069,-2.49192
56.82052,-2.49310
56.82106,-2.32927
56.81761,-2.98457
56.90743,-2.98694
56.72897,-2.81879
56.81880,-2.82075
56.64011,-2.65380
56.64011,-2.65380
56.72994,-2.65536
56.73069,-2.49192
56.73123,-2.32849
51.33591,-2.86272
51.33591,-2.86272
51.24697,-2.71776
51.33688,-2.71917
51.42679,-2.72058
51.42679,-2.72058
51.42679,-2.72058
51.42679,-2.72058
51.24776,-2.57449
51.24776,-2.57449
51.24776,-2.57449
51.33768,-2.57561
51.33768,-2.57561
51.33768,-2.57561
51.33768,-2.57561
51.33768,-2.57561
51.42759,-2.57674
51.42759,-2.57674
51.42759,-2.57674
51.24838,-2.43121
51.24838,-2.43121
51.86962,-0.54874
51.86962,-0.54874
51.33769,-1.42716
51.42470,-0.99453
51.42470,-0.99453
51.42470,-0.99453
51.42338,-0.85069
51.96525,-1.12806
51.96525,-1.12806
51.96525,-1.12806
51.96525,-1.12806
51.87285,-0.83927
51.51327,-0.84843
51.51327,-0.84843
51.51327,-0.84843
52.22514,-0.24417
52.22514,-0.24417
52.22514,-0.24417
52.22514,-0.24417
52.13302,-0.10157
52.31273,-0.09388
52.49243,-0.08611
52.13058,0.04457
52.13058,0.04457
52.13058,0.04457
52.13058,0.04457
52.13058,0.04457
52.22043,0.04870
52.22043,0.04870
52.22043,0.04870
52.22043,0.04870
52.31027,0.05285
52.31027,0.05285
50.77745,-4.27166
50.11732,-5.50172
50.11732,-5.50172
50.11732,-5.50172
50.11732,-5.50172
50.32238,-4.53121
50.41521,-4.39520
50.41521,-4.39520
50.50506,-4.39975
50.41802,-4.25440
53.31656,-1.70125
53.31656,-1.70125
52.86665,-1.55580
52.95654,-1.55488
53.04643,-1.55395
53.04643,-1.55395
52.86600,-1.40725
52.86600,-1.40725
50.78910,-3.56222
50.78910,-3.56222
50.69276,-3.98408
50.42756,-3.69116
50.69921,-3.55923
50.69921,-3.55923
50.69921,-3.55923
50.70102,-3.41760
50.70265,-3.27598
50.70265,-3.27598
50.70412,-3.13436
50.70412,-3.13436
50.70412,-3.13436
50.79818,-2.56895
50.79818,-2.56895
50.79948,-2.14326
50.61962,-2.14272
50.61962,-2.14272
50.61971,-2.00136
54.92023,-3.87433
54.92023,-3.87433
54.92253,-3.71827
54.92253,-3.71827
52.58222,-3.92066
51.84618,-4.76140
50.78501,-0.15673
50.87489,-0.15319
50.87489,-0.15319
50.87256,-0.01102
50.86737,0.27330
50.86737,0.27330
51.76859,0.17324
51.49630,0.30449
56.09606,-3.28767
52.14820,-2.14756
51.96839,-1.85585
51.87821,-1.71087
51.41633,-0.27535
51.41633,-0.27535
51.41633,-0.27535
51.59608,-0.26855
51.59608,-0.26855
51.59608,-0.26855
51.32426,-0.13518
51.32426,-0.13518
51.32426,-0.13518
51.41413,-0.13152
51.41413,-0.13152
51.41413,-0.13152
51.41413,-0.13152
51.41413,-0.13152
51.50399,-0.12785
51.50399,-0.12785
51.50399,-0.12785
51.50399,-0.12785
51.50399,-0.12785
51.59386,-0.12415
51.59386,-0.12415
51.49904,0.16038
51.58889,0.16464
51.69553,-2.86955
51.51572,-2.86612
51.60563,-2.86783
51.60563,-2.86783
50.97864,-1.57404
50.97864,-1.57404
51.15847,-1.57239
51.15847,-1.57239
50.88811,-1.43269
50.97803,-1.43160
50.97803,-1.43160
50.79742,-1.29188
51.24699,-1.28500
51.24699,-1.28500
50.97630,-1.14671
50.97630,-1.14671
50.97517,-1.00427
51.15499,-1.00040
50.97387,-0.86182
52.05395,-3.02236
52.05395,-3.02236
52.14384,-3.02442
52.14384,-3.02442
52.14384,-3.02442
52.23491,-2.88005
51.87632,-2.72775
52.05612,-2.73066
52.05612,-2.73066
51.96703,-2.58364
51.96703,-2.58364
51.86345,-0.11295
51.86345,-0.11295
51.95088,0.03638
57.07783,-3.81676
57.16762,-3.82116
51.32426,-0.13518
51.32426,-0.13518
51.41413,-0.13152
51.40356,0.44379
51.21758,0.72078
51.21758,0.72078
51.21758,0.72078
51.30740,0.72609
51.12079,1.00144
51.21058,1.00729
51.21058,1.00729
51.21058,1.00729
53.12958,-0.65616
53.03383,-0.21147
51.41628,-3.72742
51.50615,-3.73082
51.59603,-3.73424
55.91267,-3.60173
55.82483,-3.43839
55.82814,-3.11910
52.66107,0.51346
52.65784,0.66138
52.65444,0.80931
52.65444,0.80931
52.83401,0.82091
52.83401,0.82091
52.92379,0.82675
52.56107,0.95117
52.73683,1.11155
52.46360,1.23978
53.85470,-1.39337
53.85470,-1.39337
53.85470,-1.39337
54.03444,-1.39076
53.94370,-1.23971
53.94370,-1.23971
54.03357,-1.23807
54.03357,-1.23807
53.76291,-1.09126
53.85278,-1.08932
53.94264,-1.08736
51.96624,-1.27362
51.96624,-1.27362
51.96624,-1.27362
52.05614,-1.27216
52.05614,-1.27216
52.05614,-1.27216
52.05614,-1.27216
52.14604,-1.27070
51.96525,-1.12806
51.96525,-1.12806
51.96525,-1.12806
52.14504,-1.12455
52.23494,-1.12279
52.23494,-1.12279
52.40888,-0.53110
52.40888,-0.53110
52.40888,-0.53110
52.86415,-1.11015
52.86415,-1.11015
52.95403,-1.10831
52.95403,-1.10831
52.95282,-0.95945
52.95282,-0.95945
51.87821,-1.71087
52.05695,-1.41801
52.05695,-1.41801
51.60742,-1.42377
51.42470,-0.99453
51.51460,-0.99255
51.51460,-0.99255
51.51460,-0.99255
57.07533,-3.98177
56.44685,-3.94889
56.71621,-3.96282
56.26970,-3.77823
56.44929,-3.78662
56.62888,-3.79511
56.62888,-3.79511
56.36172,-3.62053
56.36172,-3.62053
56.54133,-3.62820
56.63113,-3.63206
56.63113,-3.63206
56.72093,-3.63596
56.27391,-3.45521
56.45354,-3.46208
56.45354,-3.46208
56.54335,-3.46554
56.54335,-3.46554
56.54335,-3.46554
56.72296,-3.47252
56.54516,-3.30288
56.54516,-3.30288
56.54516,-3.30288
52.41763,-2.29549
51.05877,-3.57128
51.05877,-3.57128
50.97236,-3.28336
50.97236,-3.28336
50.97236,-3.28336
51.06226,-3.28585
51.06226,-3.28585
51.06226,-3.28585
51.06374,-3.14313
51.06374,-3.14313
50.79532,-2.99464
50.88523,-2.99656
50.97514,-2.99848
50.97514,-2.99848
50.97514,-2.99848
50.79645,-2.85275
50.88636,-2.85439
50.97627,-2.85604
51.15846,-2.43037
51.42334,-3.15209
53.49434,-1.24777
53.49434,-1.24777
53.31656,-1.70125
53.31609,-1.55115
53.31609,-1.55115
53.40446,-1.24936
52.59780,-2.00143
52.59780,-2.00143
52.68769,-2.00144
52.68769,-2.00144
52.68769,-2.00144
55.98945,-4.40735
52.02587,0.76966
52.20193,0.92726
52.20193,0.92726
52.29172,0.93319
52.28799,1.07991
52.10456,1.21362
51.15368,-0.85740
51.15219,-0.71441
51.15219,-0.71441
51.33199,-0.70939
51.24043,-0.56863
51.24043,-0.56863
51.33032,-0.56583
51.33032,-0.56583
51.33032,-0.56583
51.32426,-0.13518
52.23810,-2.14786
52.41790,-2.14846
52.23819,-2.00142
52.23819,-2.00142
52.14820,-1.85527
52.23810,-1.85498
52.23810,-1.85498
52.23810,-1.85498
52.23810,-1.85498
52.23810,-1.85498
52.32774,-1.70795
52.32728,-1.56121
52.41718,-1.56032
52.23675,-1.41566
51.58883,-4.16743
51.59141,-4.02304
55.91267,-3.60173
52.41763,-2.29549
52.32774,-1.70795
52.41718,-1.56032
50.97517,-1.00427
50.88396,-0.86402
50.88250,-0.72185
50.88250,-0.72185
50.78915,-0.44052
50.87904,-0.43752
50.96693,-0.29206
50.96243,-0.00719
50.96243,-0.00719
53.67638,-1.85010
53.76597,-1.69807
53.76597,-1.69807
53.76597,-1.69807
51.33874,-2.28850
51.33874,-2.28850
51.33874,-2.28850
51.96766,-2.43809
51.96766,-2.43809
52.05757,-2.43896
52.23737,-2.44074
52.23737,-2.44074
52.23737,-2.44074
52.05802,-2.29311
52.32773,-2.29489
52.05829,-2.14726
52.05829,-2.14726
52.14820,-2.14756
52.14820,-2.14756
52.23819,-2.00142
52.23783,-1.70854
